 embint2: la=  0 lb=  0 expA=     280.800 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000207441956
 embint2: la=  0 lb=  0 expA=      79.270 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.018550383065
 embint2: la=  0 lb=  0 expA=      25.590 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.215518132291
 embint2: la=  0 lb=  0 expA=       8.997 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -1.046305662742
 embint2: la=  0 lb=  0 expA=       3.319 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -3.115482227023
 embint2: la=  0 lb=  0 expA=       0.906 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -5.183554080511
 embint2: la=  0 lb=  0 expA=       0.364 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -3.665116351961
 embint2: la=  0 lb=  0 expA=       0.129 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -1.921056303185
 embint2: la=  1 lb=  0 expA=      18.710 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000069809
 embint2: la=  1 lb=  0 expA=       4.133 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000070117
 embint2: la=  1 lb=  0 expA=       1.200 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000070179
 embint2: la=  1 lb=  0 expA=       0.383 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000070197
 embint2: la=  1 lb=  0 expA=       0.121 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000070202
 embint2: la=  1 lb=  0 expA=      18.710 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000007478028
 embint2: la=  1 lb=  0 expA=       4.133 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000007695899
 embint2: la=  1 lb=  0 expA=       1.200 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000007740808
 embint2: la=  1 lb=  0 expA=       0.383 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000007753388
 embint2: la=  1 lb=  0 expA=       0.121 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000007757423
 embint2: la=  1 lb=  0 expA=      18.710 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000233783434
 embint2: la=  1 lb=  0 expA=       4.133 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000262488510
 embint2: la=  1 lb=  0 expA=       1.200 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000268855120
 embint2: la=  1 lb=  0 expA=       0.383 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000270667710
 embint2: la=  1 lb=  0 expA=       0.121 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000271251943
 embint2: la=  1 lb=  0 expA=      18.710 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.002742412188
 embint2: la=  1 lb=  0 expA=       4.133 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.003798143221
 embint2: la=  1 lb=  0 expA=       1.200 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004078332502
 embint2: la=  1 lb=  0 expA=       0.383 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004161614077
 embint2: la=  1 lb=  0 expA=       0.121 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004188800547
 embint2: la=  1 lb=  0 expA=      18.710 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.012523269731
 embint2: la=  1 lb=  0 expA=       4.133 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.024943937243
 embint2: la=  1 lb=  0 expA=       1.200 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.029638159911
 embint2: la=  1 lb=  0 expA=       0.383 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.031183850210
 embint2: la=  1 lb=  0 expA=       0.121 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.031704619155
 embint2: la=  1 lb=  0 expA=      18.710 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.028037054161
 embint2: la=  1 lb=  0 expA=       4.133 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.088207743011
 embint2: la=  1 lb=  0 expA=       1.200 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.112440026334
 embint2: la=  1 lb=  0 expA=       0.383 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.120144769433
 embint2: la=  1 lb=  0 expA=       0.121 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.122641945003
 embint2: la=  1 lb=  0 expA=      18.710 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.040650706033
 embint2: la=  1 lb=  0 expA=       4.133 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.137439101984
 embint2: la=  1 lb=  0 expA=       1.200 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.122321939599
 embint2: la=  1 lb=  0 expA=       0.383 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.079893082392
 embint2: la=  1 lb=  0 expA=       0.121 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.056723015116
 embint2: la=  1 lb=  0 expA=      18.710 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.054658798406
 embint2: la=  1 lb=  0 expA=       4.133 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.134978836706
 embint2: la=  1 lb=  0 expA=       1.200 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.273643382531
 embint2: la=  1 lb=  0 expA=       0.383 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          1.292971624956
 embint2: la=  1 lb=  0 expA=       0.121 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          2.243874740019
 embint2: la=  1 lb=  0 expA=      18.710 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.056677694565
 embint2: la=  1 lb=  0 expA=       4.133 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.121607052444
 embint2: la=  1 lb=  0 expA=       1.200 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.758853342985
 embint2: la=  1 lb=  0 expA=       0.383 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          4.404373641098
 embint2: la=  1 lb=  0 expA=       0.121 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          9.351236935935
 embint2: la=  1 lb=  0 expA=      18.710 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.057591155538
 embint2: la=  1 lb=  0 expA=       4.133 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.112637872070
 embint2: la=  1 lb=  0 expA=       1.200 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          1.194226219462
 embint2: la=  1 lb=  0 expA=       0.383 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          8.624898806733
 embint2: la=  1 lb=  0 expA=       0.121 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         20.186615938670
 embint2: la=  1 lb=  0 expA=      18.710 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000084446
 embint2: la=  1 lb=  0 expA=       4.133 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000084818
 embint2: la=  1 lb=  0 expA=       1.200 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000084894
 embint2: la=  1 lb=  0 expA=       0.383 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000084915
 embint2: la=  1 lb=  0 expA=       0.121 expB    8236.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000000084921
 embint2: la=  1 lb=  0 expA=      18.710 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000009019537
 embint2: la=  1 lb=  0 expA=       4.133 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000009281939
 embint2: la=  1 lb=  0 expA=       1.200 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000009336025
 embint2: la=  1 lb=  0 expA=       0.383 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000009351175
 embint2: la=  1 lb=  0 expA=       0.121 expB    1235.000 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000009356035
 embint2: la=  1 lb=  0 expA=      18.710 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000278731427
 embint2: la=  1 lb=  0 expA=       4.133 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000312701919
 embint2: la=  1 lb=  0 expA=       1.200 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000320230816
 embint2: la=  1 lb=  0 expA=       0.383 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000322373953
 embint2: la=  1 lb=  0 expA=       0.121 expB     280.800 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.000323064693
 embint2: la=  1 lb=  0 expA=      18.710 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.003155874144
 embint2: la=  1 lb=  0 expA=       4.133 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004327268404
 embint2: la=  1 lb=  0 expA=       1.200 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004634938044
 embint2: la=  1 lb=  0 expA=       0.383 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004726139046
 embint2: la=  1 lb=  0 expA=       0.121 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.004755886342
 embint2: la=  1 lb=  0 expA=      18.710 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.013401305054
 embint2: la=  1 lb=  0 expA=       4.133 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.025030832745
 embint2: la=  1 lb=  0 expA=       1.200 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.029158696824
 embint2: la=  1 lb=  0 expA=       0.383 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.030493097907
 embint2: la=  1 lb=  0 expA=       0.121 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.030940139914
 embint2: la=  1 lb=  0 expA=      18.710 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.027764008374
 embint2: la=  1 lb=  0 expA=       4.133 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.072913481146
 embint2: la=  1 lb=  0 expA=       1.200 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.096519462256
 embint2: la=  1 lb=  0 expA=       0.383 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.104233263651
 embint2: la=  1 lb=  0 expA=       0.121 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.106777756171
 embint2: la=  1 lb=  0 expA=      18.710 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.038444078555
